@relation eswari

@attribute meanx real
@attribute meany real
@attribute meanz real
@attribute rmsx real
@attribute rmsy real
@attribute rmsz real
@attribute sdx real
@attribute sdy real
@attribute sdz real
@attribute ra real
@attribute madx real
@attribute mady real
@attribute madz real
@attribute activity { Lying,Sitting,Standing,Walking }


@data
-0.2,-0.14,0.905,0.2,0.148323969741913,0.905262392900533,0,0.0489897948556635,0.0217944947177033,0.937349987998079,0,0.048,0.0095,Lying
-0.235,-0.19,0.9,0.239791576165636,0.192353840616713,0.9,0.0476969600708472,0.0299999999999999,0,0.949381377529599,0.0455,0.018,0,Lying
-0.245,-0.205,0.9,0.25,0.206155281280883,0.9,0.0497493718553309,0.0217944947177033,0,0.955013088915539,0.0494999999999999,0.0095,0,Lying
-0.21,-0.2,0.9,0.212132034355964,0.2,0.9,0.0299999999999999,0,0,0.945568612000208,0.018,0,0,Lying
-0.215,-0.2,0.9,0.217944947177033,0.2,0.9,0.0357071421427142,0,0,0.946691607652671,0.0255,0,0,Lying
-0.22,-0.2,0.9,0.223606797749979,0.2,0.9,0.0399999999999999,0,0,0.947839648885823,0.032,0,0,Lying
-0.279999999999999,-0.2,0.9,0.282842712474619,0.2,0.9,0.0399999999999999,0,0,0.963535157635672,0.032,0,0,Lying
-0.289999999999999,-0.18,0.9,0.291547594742265,0.184390889145857,0.9,0.0299999999999999,0.04,0,0.962548700066651,0.018,0.032,0,Lying
0.015,0.644999999999999,-0.599999999999999,0.0387298334620741,0.646915759585434,0.6,0.0357071421427142,0.0497493718553309,0,0.881050509335304,0.0255,0.0494999999999999,0,Lying
0.0399999999999999,0.649999999999999,-0.599999999999999,0.0632455532033676,0.651920240520265,0.6,0.0489897948556635,0.0499999999999999,0,0.885494212290514,0.048,0.0499999999999999,0,Lying
0.0349999999999999,0.654999999999999,-0.574999999999999,0.0591607978309961,0.657647321898295,0.576628129733539,0.0476969600708472,0.0589491306127579,0.0433012701892219,0.872281491262997,0.0455,0.0539999999999999,0.0375,Lying
0,0.679999999999999,-0.589999999999999,0,0.681175454637056,0.590762219509677,0,0.0399999999999999,0.0299999999999999,0.900277734924061,0,0.032,0.018,Lying
0.02,0.619999999999999,-0.609999999999999,0.0447213595499958,0.621288982680362,0.610737259384099,0.04,0.0399999999999999,0.0299999999999999,0.869999999999999,0.032,0.032,0.018,Lying
0.015,0.609999999999999,-0.594999999999999,0.0387298334620741,0.610737259384099,0.595399025864167,0.0357071421427142,0.0299999999999999,0.0217944947177033,0.852261696898317,0.0255,0.018,0.0095,Lying
0,0.599999999999999,-0.599999999999999,0,0.6,0.6,0,0,0,0.848528137423856,0,0,0,Lying
0,0.614999999999999,-0.599999999999999,0,0.616035713250457,0.6,0,0.0357071421427142,0,0.85920020949718,0,0.0255,0,Lying
0.005,0.604999999999999,-0.599999999999999,0.0223606797749979,0.605392434706612,0.6,0.0217944947177033,0.0217944947177033,0,0.852085676443395,0.0095,0.0095,0,Lying
0,0.614999999999999,-0.604999999999999,0,0.616035713250457,0.605392434706612,0,0.0357071421427142,0.0217944947177033,0.862699252346957,0,0.0255,0.0095,Lying
0,0.624999999999999,-0.599999999999999,0,0.626498204307083,0.6,0,0.0433012701892219,0,0.866386172558172,0,0.0375,0,Lying
0,0.599999999999999,-0.599999999999999,0,0.6,0.6,0,0,0,0.848528137423856,0,0,0,Lying
0,0.599999999999999,-0.599999999999999,0,0.6,0.6,0,0,0,0.848528137423856,0,0,0,Lying
0,0.614999999999999,-0.599999999999999,0,0.616035713250457,0.6,0,0.0357071421427142,0,0.85920020949718,0,0.0255,0,Lying
0.015,0.634999999999999,-0.599999999999999,0.0387298334620741,0.636788818997318,0.6,0.0357071421427142,0.0476969600708472,0,0.873756258918927,0.0255,0.0455,0,Lying
0,0.619999999999999,-0.599999999999999,0,0.621288982680362,0.6,0,0.0399999999999999,0,0.862786184404919,0,0.032,0,Lying
0,0.604999999999999,-0.604999999999999,0,0.605392434706612,0.605392434706612,0,0.0217944947177033,0.0217944947177033,0.855599205235722,0,0.0095,0.0095,Lying
0.01,0.599999999999999,-0.619999999999999,0.0316227766016838,0.6,0.621288982680362,0.0299999999999999,0,0.0399999999999999,0.862844134244418,0.018,0,0.032,Lying
0.005,0.599999999999999,-0.604999999999999,0.0223606797749979,0.6,0.605392434706612,0.0217944947177033,0,0.0217944947177033,0.852085676443395,0.0095,0,0.0095,Lying
0.005,0.599999999999999,-0.599999999999999,0.0223606797749979,0.6,0.6,0.0217944947177033,0,0,0.848542868687257,0.0095,0,0,Lying
0.01,0.609999999999999,-0.599999999999999,0.0316227766016838,0.610737259384099,0.6,0.0299999999999999,0.0299999999999999,0,0.855686858611255,0.018,0.018,0,Lying
0.005,0.604999999999999,-0.599999999999999,0.0223606797749979,0.605392434706612,0.6,0.0217944947177033,0.0217944947177033,0,0.852085676443395,0.0095,0.0095,0,Lying
0,0.614999999999999,-0.599999999999999,0,0.616035713250457,0.6,0,0.0357071421427142,0,0.85920020949718,0,0.0255,0,Lying
0.01,0.604999999999999,-0.599999999999999,0.0316227766016838,0.605392434706612,0.6,0.0299999999999999,0.0217944947177033,0,0.85212968496585,0.018,0.0095,0,Lying
0,0.599999999999999,-0.599999999999999,0,0.6,0.6,0,0,0,0.848528137423856,0,0,0,Lying
0.005,0.604999999999999,-0.599999999999999,0.0223606797749979,0.605392434706612,0.6,0.0217944947177033,0.0217944947177033,0,0.852085676443395,0.0095,0.0095,0,Lying
-0.915,0.1,0,0.915696456256111,0.1,0,0.0357071421427142,0,0,0.920448260360135,0.0255,0,0,Sitting
-0.919999999999999,0.1,0,0.920869154657707,0.1,0,0.0399999999999999,0,0,0.925418824100741,0.032,0,0,Sitting
-0.9,0.1,0,0.9,0.1,0,0,0,0,0.905538513813741,0,0,0,Sitting
-0.905,0.1,0,0.905262392900533,0.1,0,0.0217944947177033,0,0,0.910508099909056,0.0095,0,0,Sitting
-0.909999999999999,0.1,0,0.910494371207203,0.1,0,0.0299999999999999,0,0,0.915478017212865,0.018,0,0,Sitting
-0.92,0.1,0,0.920869154657707,0.1,0,0.0399999999999999,0,0,0.925418824100742,0.032,0,0,Sitting
-0.9,0.1,0,0.9,0.1,0,0,0,0,0.905538513813741,0,0,0,Sitting
-0.905,0.1,0,0.905262392900533,0.1,0,0.0217944947177033,0,0,0.910508099909056,0.0095,0,0,Sitting
-0.905,0.1,0,0.905262392900533,0.1,0,0.0217944947177033,0,0,0.910508099909056,0.0095,0,0,Sitting
-0.92,0.1,0,0.920869154657707,0.1,0,0.0399999999999999,0,0,0.925418824100742,0.032,0,0,Sitting
-0.909999999999999,0.095,0,0.910494371207203,0.0974679434480896,0,0.0299999999999999,0.0217944947177033,0,0.914945353559435,0.018,0.0095,0,Sitting
-0.9,0.095,0,0.9,0.0974679434480896,0,0,0.0217944947177033,0,0.905,0,0.0095,0,Sitting
-0.919999999999999,0.1,0,0.920869154657707,0.1,0,0.0399999999999999,0,0,0.925418824100741,0.032,0,0,Sitting
-0.894999999999999,0.1,0,0.896381615161757,0.1,0,0.049749371855331,0,0,0.900569264410017,0.0195,0,0,Sitting
-0.905,0.1,0,0.905262392900533,0.1,0,0.0217944947177033,0,0,0.910508099909056,0.0095,0,0,Sitting
-0.91,0.1,0,0.910494371207203,0.1,0,0.0299999999999999,0,0,0.915478017212865,0.018,0,0,Sitting
-0.905,0.1,0,0.905262392900533,0.1,0,0.0217944947177033,0,0,0.910508099909056,0.0095,0,0,Sitting
-0.905,0.1,0,0.906917857360853,0.1,0,0.0589491306127579,0,0,0.910508099909056,0.0285,0,0,Sitting
-0.919999999999999,0.1,0,0.920869154657707,0.1,0,0.0399999999999999,0,0,0.925418824100741,0.032,0,0,Sitting
-0.9,0.1,0,0.9,0.1,0,0,0,0,0.905538513813741,0,0,0,Sitting
-0.915,0.1,0,0.915696456256111,0.1,0,0.0357071421427142,0,0,0.920448260360135,0.0255,0,0,Sitting
-0.915,0.1,0,0.915696456256111,0.1,0,0.0357071421427142,0,0,0.920448260360135,0.0255,0,0,Sitting
-0.905,0.1,0,0.905262392900533,0.1,0,0.0217944947177033,0,0,0.910508099909056,0.0095,0,0,Sitting
-0.905,0.1,0,0.905262392900533,0.1,0,0.0217944947177033,0,0,0.910508099909056,0.0095,0,0,Sitting
-0.909999999999999,0.1,0,0.910494371207203,0.1,0,0.0299999999999999,0,0,0.915478017212865,0.018,0,0,Sitting
-0.915,0.1,0,0.915696456256111,0.1,0,0.0357071421427142,0,0,0.920448260360135,0.0255,0,0,Sitting
-0.915,0.1,0,0.915696456256111,0.1,0,0.0357071421427142,0,0,0.920448260360135,0.0255,0,0,Sitting
-0.909999999999999,0.1,0,0.910494371207203,0.1,0,0.0299999999999999,0,0,0.915478017212865,0.018,0,0,Sitting
-0.915,0.1,0,0.915696456256111,0.1,0,0.0357071421427142,0,0,0.920448260360135,0.0255,0,0,Sitting
-0.915,0.1,0,0.915696456256111,0.1,0,0.0357071421427142,0,0,0.920448260360135,0.0255,0,0,Sitting
-0.915,0.1,0,0.915696456256111,0.1,0,0.0357071421427142,0,0,0.920448260360135,0.0255,0,0,Sitting
-0.905,0.1,0,0.905262392900533,0.1,0,0.0217944947177033,0,0,0.910508099909056,0.0095,0,0,Sitting
-0.905,0.1,0,0.905262392900533,0.1,0,0.0217944947177033,0,0,0.910508099909056,0.0095,0,0,Sitting
-0.909999999999999,0.1,0,0.910494371207203,0.1,0,0.0299999999999999,0,0,0.915478017212865,0.018,0,0,Sitting
-0.915,0.1,0,0.915696456256111,0.1,0,0.0357071421427142,0,0,0.920448260360135,0.0255,0,0,Sitting
-0.909999999999999,0.095,0,0.910494371207203,0.0974679434480896,0,0.0299999999999999,0.0217944947177033,0,0.914945353559435,0.018,0.0095,0,Sitting
-0.905,0.075,0,0.905262392900533,0.0866025403784438,0,0.0217944947177033,0.0433012701892219,0,0.908102417131459,0.0095,0.0375,0,Sitting
-0.9,0.1,0,0.9,0.1,0,0,0,0,0.905538513813741,0,0,0,Sitting
-0.915,0.08,0,0.915696456256111,0.0894427190999916,0,0.0357071421427142,0.04,0,0.91849060964171,0.0255,0.032,0,Sitting
-0.925,0.085,0,0.926012958872606,0.0921954445729289,0,0.0433012701892219,0.0357071421427142,0,0.928897195603474,0.0375,0.0255,0,Sitting
-0.915,0.095,0,0.915696456256111,0.0974679434480896,0,0.0357071421427142,0.0217944947177033,0,0.919918474648705,0.0255,0.0095,0,Sitting
-0.915,0.0549999999999999,0,0.915696456256111,0.0741619848709566,0,0.0357071421427142,0.0497493718553309,0,0.916651515026293,0.0255,0.0495,0,Sitting
-0.925,0.09,0,0.926012958872606,0.0948683298050514,0,0.0433012701892219,0.0299999999999999,0,0.929368064869887,0.0375,0.018,0,Sitting
-0.925,0.09,0,0.926012958872606,0.0948683298050514,0,0.0433012701892219,0.0299999999999999,0,0.929368064869887,0.0375,0.018,0,Sitting
-0.93,0.1,0,0.931128347758782,0.1,0,0.0458257569495583,0,0,0.935360892917808,0.042,0,0,Sitting
-0.915,0.095,0,0.915696456256111,0.0974679434480896,0,0.0357071421427142,0.0217944947177033,0,0.919918474648705,0.0255,0.0095,0,Sitting
-0.909999999999999,0.1,-0.0399999999999999,0.910494371207203,0.1,0.0632455532033676,0.0299999999999999,0,0.0489897948556635,0.916351460958075,0.018,0,0.048,Sitting
-0.9,0.135,-0.0499999999999999,0.9,0.143178210632763,0.0707106781186547,0,0.0476969600708472,0.05,0.911441166505002,0,0.0455,0.05,Sitting
-0.905,0.155,-0.045,0.905262392900533,0.162788205960997,0.0670820393249937,0.0217944947177033,0.049749371855331,0.0497493718553309,0.919279609259337,0.0095,0.0495,0.0495,Sitting
-0.9,0.155,-0.07,0.9,0.162788205960997,0.0836660026534075,0,0.049749371855331,0.0458257569495583,0.915928490658523,0,0.0495,0.042,Sitting
-0.905,0.125,-0.09,0.905262392900533,0.132287565553229,0.0948683298050514,0.0217944947177033,0.0433012701892219,0.0299999999999999,0.918014161110818,0.0095,0.0375,0.018,Sitting
-0.905,0.125,-0.06,0.905262392900533,0.132287565553229,0.0774596669241483,0.0217944947177033,0.0433012701892219,0.0489897948556635,0.915559937961464,0.0095,0.0375,0.048,Sitting
-0.909999999999999,0.12,-0.005,0.910494371207203,0.126491106406735,0.0223606797749979,0.0299999999999999,0.04,0.0217944947177033,0.917891605801033,0.018,0.032,0.0095,Sitting
-0.905,0.13,-0.01,0.905262392900533,0.137840487520902,0.0316227766016838,0.0217944947177033,0.0458257569495583,0.0299999999999999,0.914344027158268,0.0095,0.042,0.018,Sitting
-0.9,0.1,-0.01,0.9,0.1,0.0316227766016838,0,0,0.0299999999999999,0.905593727893474,0,0,0.018,Sitting
-0.935,0.14,-0.03,0.936749699759759,0.148323969741913,0.0632455532033676,0.0572276157112979,0.0489897948556635,0.0556776436283002,0.945899043238759,0.049,0.048,0.049,Sitting
-0.909999999999999,0.11,-0.0549999999999999,0.910494371207203,0.114017542509913,0.0741619848709566,0.0299999999999999,0.0299999999999999,0.0497493718553309,0.918272835272828,0.018,0.018,0.0495,Sitting
-0.9,0.135,-0.015,0.9,0.143178210632763,0.0387298334620741,0,0.0476969600708472,0.0357071421427142,0.910192287376684,0,0.0455,0.0255,Sitting
-0.91,0.125,-0.03,0.910494371207203,0.132287565553229,0.0547722557505166,0.0299999999999999,0.0433012701892219,0.0458257569495584,0.919034819797378,0.018,0.0375,0.042,Sitting
-0.909999999999999,0.135,-0.02,0.910494371207203,0.143178210632763,0.0447213595499958,0.0299999999999999,0.0476969600708472,0.04,0.920176613482433,0.018,0.0455,0.032,Sitting
-0.93,0.145,-0.005,0.931128347758782,0.153297097167558,0.0223606797749979,0.0458257569495584,0.049749371855331,0.0217944947177033,0.941249169986353,0.042,0.0495,0.0095,Sitting
-0.91,0.125,-0.02,0.910494371207203,0.132287565553229,0.0447213595499958,0.0299999999999999,0.0433012701892219,0.04,0.918762755013502,0.018,0.0375,0.032,Sitting
-0.909999999999999,0.1,-0.025,0.910494371207203,0.1,0.05,0.0299999999999999,0,0.0433012701892219,0.915819305321742,0.018,0,0.0375,Sitting
-0.9,0.125,-0.015,0.9,0.132287565553229,0.0387298334620741,0,0.0433012701892219,0.0357071421427142,0.908762895369303,0,0.0375,0.0255,Sitting
-0.9,0.1,-0.065,0.9,0.1,0.0806225774829855,0,0,0.0476969600708472,0.9078683825313,0,0,0.0455,Sitting
-0.9,0.15,-0.045,0.9,0.158113883008419,0.0670820393249937,0,0.05,0.0497493718553309,0.913523398715106,0,0.05,0.0495,Sitting
-0.9,0.115,-0.06,0.9,0.120415945787922,0.0774596669241483,0,0.0357071421427142,0.0489897948556635,0.909299180688072,0,0.0255,0.048,Sitting
-0.905,0.175,-0.03,0.905262392900533,0.180277563773199,0.0547722557505166,0.0217944947177033,0.0433012701892219,0.0458257569495584,0.922252676873317,0.0095,0.0375,0.042,Sitting
-0.9,0.175,-0.0549999999999999,0.9,0.180277563773199,0.0741619848709566,0,0.0433012701892219,0.0497493718553309,0.918504218825368,0,0.0375,0.0495,Sitting
-0.905,0.095,-0.065,0.905262392900533,0.0974679434480896,0.0806225774829855,0.0217944947177033,0.0217944947177033,0.0476969600708472,0.912291071972098,0.0095,0.0095,0.0455,Sitting
-0.915,0.1,0,0.915696456256111,0.1,0,0.0357071421427142,0,0,0.920448260360135,0.0255,0,0,Sitting
-0.905,0.1,0,0.905262392900533,0.1,0,0.0217944947177033,0,0,0.910508099909056,0.0095,0,0,Sitting
-0.915,0.1,-0.005,0.915696456256111,0.1,0.0223606797749979,0.0357071421427142,0,0.0217944947177033,0.920461840599598,0.0255,0,0.0095,Sitting
-0.909999999999999,0.1,-0.01,0.910494371207203,0.1,0.0316227766016838,0.0299999999999999,0,0.0299999999999999,0.915532631859727,0.018,0,0.018,Sitting
-0.919999999999999,0.1,0,0.920869154657707,0.1,0,0.0399999999999999,0,0,0.925418824100741,0.032,0,0,Sitting
-0.92,0.1,0,0.920869154657707,0.1,0,0.0399999999999999,0,0,0.925418824100742,0.032,0,0,Sitting
-0.9,0.11,0,0.9,0.114017542509913,0,0,0.03,0,0.906697303403953,0,0.018,0,Sitting
-0.905,0.135,0,0.905262392900533,0.143178210632763,0,0.0217944947177033,0.0476969600708472,0,0.915013661100204,0.0095,0.0455,0,Sitting
-0.9,0.12,0,0.9,0.126491106406735,0,0,0.04,0,0.907964757025293,0,0.032,0,Sitting
-0.9,0.13,0,0.9,0.137840487520902,0,0,0.0458257569495583,0,0.909340420304739,0,0.042,0,Sitting
-0.9,0.11,0,0.9,0.114017542509913,0,0,0.0299999999999999,0,0.906697303403953,0,0.018,0,Sitting
-0.92,0.1,0,0.920869154657707,0.1,0,0.0399999999999999,0,0,0.925418824100742,0.032,0,0,Sitting
-0.909999999999999,0.1,0,0.910494371207203,0.1,0,0.0299999999999999,0,0,0.915478017212865,0.018,0,0,Sitting
-0.9,0.1,0,0.9,0.1,0,0,0,0,0.905538513813741,0,0,0,Sitting
-0.915,0.11,-0.025,0.915696456256111,0.114017542509913,0.05,0.0357071421427142,0.03,0.0433012701892219,0.92192732902328,0.0255,0.018,0.0375,Sitting
-0.905,0.1,0,0.905262392900533,0.1,0,0.0217944947177033,0,0,0.910508099909056,0.0095,0,0,Sitting
-0.925,0.1,0,0.926012958872606,0.1,0,0.0433012701892219,0,0,0.930389703296419,0.0375,0,0,Sitting
-0.91,0.1,-0.025,0.910494371207203,0.1,0.05,0.0299999999999999,0,0.0433012701892219,0.915819305321743,0.018,0,0.0375,Sitting
-0.925,0.095,0,0.926012958872606,0.0974679434480896,0,0.0433012701892219,0.0217944947177033,0,0.929865581683718,0.0375,0.0095,0,Sitting
-0.909999999999999,0.1,0,0.910494371207203,0.1,0,0.0299999999999999,0,0,0.915478017212865,0.018,0,0,Sitting
-0.9,0.1,0,0.9,0.1,0,0,0,0,0.905538513813741,0,0,0,Sitting
-0.905,0.1,0,0.905262392900533,0.1,0,0.0217944947177033,0,0,0.910508099909056,0.0095,0,0,Sitting
-0.919999999999999,0.1,0,0.920869154657707,0.1,0,0.0399999999999999,0,0,0.925418824100741,0.032,0,0,Sitting
-0.91,0.1,0,0.910494371207203,0.1,0,0.0299999999999999,0,0,0.915478017212865,0.018,0,0,Sitting
-0.909999999999999,0.1,0,0.910494371207203,0.1,0,0.0299999999999999,0,0,0.915478017212865,0.018,0,0,Sitting
-0.915,0.1,0,0.915696456256111,0.1,0,0.0357071421427142,0,0,0.920448260360135,0.0255,0,0,Sitting
-0.9,0.1,0,0.9,0.1,0,0,0,0,0.905538513813741,0,0,0,Sitting
-0.905,0.1,0,0.905262392900533,0.1,0,0.0217944947177033,0,0,0.910508099909056,0.0095,0,0,Sitting
-0.905,0.1,-0.01,0.905262392900533,0.1,0.0316227766016838,0.0217944947177033,0,0.0299999999999999,0.910563012646571,0.0095,0,0.018,Sitting
-0.905,0.1,0,0.905262392900533,0.1,0,0.0217944947177033,0,0,0.910508099909056,0.0095,0,0,Sitting
-0.915,0.1,0,0.915696456256111,0.1,0,0.0357071421427142,0,0,0.920448260360135,0.0255,0,0,Sitting
-0.909999999999999,0.1,0,0.910494371207203,0.1,0,0.0299999999999999,0,0,0.915478017212865,0.018,0,0,Sitting
-0.905,0.1,0,0.905262392900533,0.1,0,0.0217944947177033,0,0,0.910508099909056,0.0095,0,0,Sitting
-0.909999999999999,0.1,0,0.910494371207203,0.1,0,0.0299999999999999,0,0,0.915478017212865,0.018,0,0,Sitting
-0.9,0.1,0,0.9,0.1,0,0,0,0,0.905538513813741,0,0,0,Sitting
-0.909999999999999,0.1,0,0.910494371207203,0.1,0,0.0299999999999999,0,0,0.915478017212865,0.018,0,0,Sitting
-0.91,0.1,0,0.910494371207203,0.1,0,0.0299999999999999,0,0,0.915478017212865,0.018,0,0,Sitting
-0.909999999999999,0.1,0,0.910494371207203,0.1,0,0.0299999999999999,0,0,0.915478017212865,0.018,0,0,Sitting
-0.905,0.1,0,0.905262392900533,0.1,0,0.0217944947177033,0,0,0.910508099909056,0.0095,0,0,Sitting
-0.9,0.1,0,0.9,0.1,0,0,0,0,0.905538513813741,0,0,0,Sitting
-0.905,0.1,0,0.905262392900533,0.1,0,0.0217944947177033,0,0,0.910508099909056,0.0095,0,0,Sitting
-0.909999999999999,0.1,0,0.910494371207203,0.1,0,0.0299999999999999,0,0,0.915478017212865,0.018,0,0,Sitting
-0.905,0.06,0,0.905262392900533,0.0774596669241483,0,0.0217944947177033,0.0489897948556635,0,0.906986769473513,0.0095,0.048,0,Sitting
